station,year,month,day,daily_total_rainfall,highest_30min_rainfall,highest_60min_rainfall,highest_120min_rainfall,days_of_heavy_rain
Choa Chu Kang (North-West),2022,5,10,0.0,0.0,0.0,0.0,0
Choa Chu Kang (North-West),2022,5,11,6.8,3.6,3.8,4.0,0
Choa Chu Kang (North-West),2022,5,12,0.0,0.0,0.0,0.0,0
Choa Chu Kang (North-West),2022,5,13,0.0,0.0,0.0,0.0,0
Choa Chu Kang (North-West),2022,5,14,47.2,22.8,27.2,27.2,1
Choa Chu Kang (North-West),2022,5,15,1.6,1.6,1.6,1.6,0
Choa Chu Kang (North-West),2022,5,16,34.6,14.2,17.8,21.2,1
Choa Chu Kang (North-West),2022,5,17,0.0,0.0,0.0,0.0,0
Choa Chu Kang (North-West),2022,5,18,0.0,0.0,0.0,0.0,0
Choa Chu Kang (North-West),2022,5,19,22.2,8.6,11.8,13.8,1
Choa Chu Kang (North-West),2022,5,20,0.0,0.0,0.0,0.0,0
Choa Chu Kang (North-West),2022,5,21,0.0,0.0,0.0,0.0,0
Choa Chu Kang (North-West),2022,5,22,0.0,0.0,0.0,0.0,0
Choa Chu Kang (North-West),2022,5,23,0.2,0.2,0.2,0.2,0
Choa Chu Kang (North-West),2022,5,24,0.0,0.0,0.0,0.0,0
Choa Chu Kang (North-West),2022,5,25,6.2,4.4,4.8,5.6,1
Choa Chu Kang (North-West),2022,5,26,0.0,0.0,0.0,0.0,0
Choa Chu Kang (North-West),2022,5,27,0.0,0.0,0.0,0.0,0
Choa Chu Kang (North-West),2022,5,28,0.0,0.0,0.0,0.0,0
Choa Chu Kang (North-West),2022,5,29,0.0,0.0,0.0,0.0,0
Choa Chu Kang (North-West),2022,5,30,0.0,0.0,0.0,0.0,0
Choa Chu Kang (North-West),2022,5,31,0.0,0.0,0.0,0.0,0
Choa Chu Kang (North-West),2022,6,1,0.0,0.0,0.0,0.0,0
Choa Chu Kang (North-West),2022,6,2,0.0,0.0,0.0,0.0,0
Choa Chu Kang (North-West),2022,6,3,0.8,0.4,0.4,0.4,0
Choa Chu Kang (North-West),2022,6,4,55.0,23.0,40.2,54.4,1
Choa Chu Kang (North-West),2022,6,5,9.2,9.0,9.0,9.2,1
Choa Chu Kang (North-West),2022,6,6,0.0,0.0,0.0,0.0,0
Choa Chu Kang (North-West),2022,6,7,0.0,0.0,0.0,0.0,0
Choa Chu Kang (North-West),2022,6,8,2.8,2.4,2.6,2.6,0
Choa Chu Kang (North-West),2022,6,9,0.6,0.4,0.6,0.6,0
Choa Chu Kang (North-West),2022,6,10,1.6,1.6,1.6,1.6,0
Choa Chu Kang (North-West),2022,6,11,7.2,3.8,4.8,6.2,0
Choa Chu Kang (North-West),2022,6,12,1.2,1.2,1.2,1.2,0
Choa Chu Kang (North-West),2022,6,13,9.2,4.8,4.8,4.8,1
Choa Chu Kang (North-West),2022,6,14,0.2,0.2,0.2,0.2,0
Choa Chu Kang (North-West),2022,6,15,0.8,0.4,0.4,0.4,0
Choa Chu Kang (North-West),2022,6,16,5.8,2.6,3.2,4.8,0
Choa Chu Kang (North-West),2022,6,17,0.0,0.2,0.2,0.2,0
Choa Chu Kang (North-West),2022,6,18,1.0,1.0,1.0,1.0,0
Choa Chu Kang (North-West),2022,6,19,0.0,0.0,0.0,0.0,0
Choa Chu Kang (North-West),2022,6,20,26.0,15.4,20.4,23.2,1
Choa Chu Kang (North-West),2022,6,21,48.0,30.2,45.0,48.0,1
Choa Chu Kang (North-West),2022,6,22,0.0,0.0,0.0,0.0,0
Choa Chu Kang (North-West),2022,6,23,3.2,2.4,2.4,2.4,0
Choa Chu Kang (North-West),2022,6,24,29.6,26.2,29.2,29.4,1
Choa Chu Kang (North-West),2022,6,25,6.0,4.4,4.8,4.8,1
Choa Chu Kang (North-West),2022,6,26,0.0,0.0,0.0,0.0,0
Choa Chu Kang (North-West),2022,6,27,0.0,0.0,0.0,0.0,0
Choa Chu Kang (North-West),2022,6,28,13.6,11.0,11.2,11.4,1
Choa Chu Kang (North-West),2022,6,29,0.0,0.0,0.0,0.0,0
Choa Chu Kang (North-West),2022,6,30,2.4,1.2,1.2,1.8,0
Choa Chu Kang (North-West),2022,7,1,0.0,0.0,0.0,0.0,0
Choa Chu Kang (North-West),2022,7,2,0.0,0.0,0.0,0.0,0
Choa Chu Kang (North-West),2022,7,3,0.0,0.0,0.0,0.0,0
Choa Chu Kang (North-West),2022,7,4,0.0,0.0,0.0,0.0,0
Choa Chu Kang (North-West),2022,7,5,1.6,0.8,1.0,1.0,0
Choa Chu Kang (North-West),2022,7,6,10.0,10.0,10.0,10.0,1
Choa Chu Kang (North-West),2022,7,7,0.0,0.0,0.0,0.0,0
Choa Chu Kang (North-West),2022,7,8,6.4,5.0,5.4,6.0,1
Choa Chu Kang (North-West),2022,7,9,0.0,0.0,0.0,0.0,0
Choa Chu Kang (North-West),2022,7,10,7.6,7.6,7.6,7.6,1
Choa Chu Kang (North-West),2022,7,11,0.0,0.0,0.0,0.0,0
Choa Chu Kang (North-West),2022,7,12,0.0,0.0,0.0,0.0,0
Choa Chu Kang (North-West),2022,7,13,0.0,0.0,0.0,0.0,0
Choa Chu Kang (North-West),2022,7,14,0.0,0.0,0.0,0.0,0
Choa Chu Kang (North-West),2022,7,15,0.0,0.0,0.0,0.0,0
Choa Chu Kang (North-West),2022,7,16,0.0,0.0,0.0,0.0,0
Choa Chu Kang (North-West),2022,7,17,0.0,0.0,0.0,0.0,0
Choa Chu Kang (North-West),2022,7,18,0.0,0.0,0.0,0.0,0
Choa Chu Kang (North-West),2022,7,19,0.0,0.0,0.0,0.0,0
Choa Chu Kang (North-West),2022,7,20,27.8,18.4,20.6,21.0,1
Choa Chu Kang (North-West),2022,7,21,0.0,0.0,0.0,0.0,0
Choa Chu Kang (North-West),2022,7,22,1.2,0.8,1.0,1.2,0
Choa Chu Kang (North-West),2022,7,23,0.0,0.0,0.0,0.0,0
Choa Chu Kang (North-West),2022,7,24,2.2,1.8,2.0,2.2,0
Choa Chu Kang (North-West),2022,7,25,18.4,16.6,16.8,16.8,1
Choa Chu Kang (North-West),2022,7,26,37.0,30.8,36.0,37.0,1
Choa Chu Kang (North-West),2022,7,27,0.0,0.0,0.0,0.0,0
Choa Chu Kang (North-West),2022,7,28,4.8,4.2,4.4,4.4,1
Choa Chu Kang (North-West),2022,7,29,21.0,10.2,12.8,13.8,1
Choa Chu Kang (North-West),2022,7,30,0.0,0.0,0.0,0.4,0
Choa Chu Kang (North-West),2022,7,31,0.0,0.0,0.0,0.0,0
Choa Chu Kang (North-West),2022,8,1,2.6,2.6,2.6,2.6,0
Choa Chu Kang (North-West),2022,8,2,16.6,4.6,7.4,13.0,1
Choa Chu Kang (North-West),2022,8,3,43.0,13.4,20.0,26.6,1
Choa Chu Kang (North-West),2022,8,4,1.6,0.8,1.6,9.0,0
Choa Chu Kang (North-West),2022,8,5,0.0,0.0,0.0,0.0,0
Choa Chu Kang (North-West),2022,8,6,0.0,0.0,0.0,0.0,0
Choa Chu Kang (North-West),2022,8,7,17.4,12.6,15.6,16.8,1
Choa Chu Kang (North-West),2022,8,8,0.0,0.0,0.0,0.0,0
Choa Chu Kang (North-West),2022,8,9,0.0,0.0,0.0,0.0,0
Choa Chu Kang (North-West),2022,8,10,0.0,0.0,0.0,0.0,0
Choa Chu Kang (North-West),2022,8,11,0.0,0.0,0.0,0.0,0
Choa Chu Kang (North-West),2022,8,12,0.0,0.0,0.0,0.0,0
Choa Chu Kang (North-West),2022,8,13,15.4,13.8,14.8,15.2,1
Choa Chu Kang (North-West),2022,8,14,18.2,15.0,17.4,18.2,1
Choa Chu Kang (North-West),2022,8,15,0.0,0.0,0.0,0.0,0
Choa Chu Kang (North-West),2022,8,16,17.8,14.4,16.6,17.2,1
Choa Chu Kang (North-West),2022,8,17,0.0,0.0,0.0,0.0,0
Choa Chu Kang (North-West),2022,8,18,29.6,24.2,26.8,26.8,1
Choa Chu Kang (North-West),2022,8,19,0.0,0.0,0.0,0.0,0
Choa Chu Kang (North-West),2022,8,20,33.8,12.8,22.8,22.8,1
Choa Chu Kang (North-West),2022,8,21,27.8,15.6,22.8,27.0,1
Choa Chu Kang (North-West),2022,8,22,3.0,3.0,3.0,3.0,0
Choa Chu Kang (North-West),2022,8,23,12.0,6.0,6.0,6.0,1
Choa Chu Kang (North-West),2022,8,24,5.8,4.2,4.6,4.8,1
Choa Chu Kang (North-West),2022,8,25,7.8,6.4,7.2,7.2,1
Choa Chu Kang (North-West),2022,8,26,22.8,12.8,14.4,15.6,1
Choa Chu Kang (North-West),2022,8,27,32.8,14.8,19.8,28.2,1
Choa Chu Kang (North-West),2022,8,28,2.2,2.2,2.2,2.2,0
Choa Chu Kang (North-West),2022,8,29,3.8,2.0,3.2,3.8,0
Choa Chu Kang (North-West),2022,8,30,9.8,9.8,9.8,9.8,1
Choa Chu Kang (North-West),2022,8,31,0.0,0.0,0.0,0.0,0
Choa Chu Kang (North-West),2022,9,1,0.0,0.0,0.0,0.0,0
Choa Chu Kang (North-West),2022,9,2,8.4,6.6,6.8,6.8,1
Choa Chu Kang (North-West),2022,9,3,0.0,0.0,0.0,0.0,0
Choa Chu Kang (North-West),2022,9,4,20.0,12.8,15.4,17.0,1
Choa Chu Kang (North-West),2022,9,5,24.2,21.4,23.8,24.0,1
Choa Chu Kang (North-West),2022,9,6,0.0,0.0,0.0,0.0,0
Choa Chu Kang (North-West),2022,9,7,0.2,0.2,0.2,0.2,0
Choa Chu Kang (North-West),2022,9,8,0.0,0.0,0.0,0.0,0
Choa Chu Kang (North-West),2022,9,9,1.2,0.6,0.8,1.0,0
Choa Chu Kang (North-West),2022,9,10,0.0,0.0,0.0,0.0,0
Choa Chu Kang (North-West),2022,9,11,5.0,4.8,4.8,4.8,1
Choa Chu Kang (North-West),2022,9,12,0.0,0.0,0.0,0.0,0
Choa Chu Kang (North-West),2022,9,13,2.6,1.4,2.6,2.6,0
Choa Chu Kang (North-West),2022,9,14,0.0,0.0,0.0,0.0,0
Choa Chu Kang (North-West),2022,9,15,0.0,0.0,0.0,0.0,0
Choa Chu Kang (North-West),2022,9,16,0.0,0.0,0.0,0.0,0
Choa Chu Kang (North-West),2022,9,17,0.0,0.0,0.0,0.0,0
Choa Chu Kang (North-West),2022,9,18,49.0,12.8,20.4,37.0,1
Choa Chu Kang (North-West),2022,9,19,0.0,0.0,0.0,0.0,0
Choa Chu Kang (North-West),2022,9,20,0.0,0.0,0.0,0.0,0
Choa Chu Kang (North-West),2022,9,21,0.0,0.0,0.0,0.0,0
Choa Chu Kang (North-West),2022,9,22,37.0,13.2,17.4,27.4,1
Choa Chu Kang (North-West),2022,9,23,0.0,0.0,0.0,0.0,0
Choa Chu Kang (North-West),2022,9,24,11.4,8.2,10.4,11.0,1
Choa Chu Kang (North-West),2022,9,25,70.0,20.2,29.4,46.0,1
Choa Chu Kang (North-West),2022,9,26,0.0,0.0,0.0,0.0,0
Choa Chu Kang (North-West),2022,9,27,0.0,0.0,0.0,0.0,0
Choa Chu Kang (North-West),2022,9,28,0.0,0.0,0.0,0.0,0
Choa Chu Kang (North-West),2022,9,29,8.0,6.4,7.8,8.0,1
Choa Chu Kang (North-West),2022,9,30,2.8,2.8,2.8,2.8,0
Choa Chu Kang (North-West),2022,10,1,5.2,3.6,4.6,5.2,0
Choa Chu Kang (North-West),2022,10,2,22.2,7.0,12.0,17.8,1
Choa Chu Kang (North-West),2022,10,3,46.2,30.8,41.4,45.8,1
Choa Chu Kang (North-West),2022,10,4,37.0,25.8,35.6,36.2,1
Choa Chu Kang (North-West),2022,10,5,69.8,28.6,42.4,58.6,1
Choa Chu Kang (North-West),2022,10,6,32.2,20.4,28.4,30.2,1
Choa Chu Kang (North-West),2022,10,7,18.6,12.0,14.6,15.2,1
Choa Chu Kang (North-West),2022,10,8,0.0,0.0,0.0,0.0,0
Choa Chu Kang (North-West),2022,10,9,3.4,3.0,3.2,3.4,0
Choa Chu Kang (North-West),2022,10,10,12.2,5.2,7.2,8.2,1
Choa Chu Kang (North-West),2022,10,11,7.0,4.4,5.0,7.0,1
Choa Chu Kang (North-West),2022,10,12,12.8,12.2,12.2,12.4,1
Choa Chu Kang (North-West),2022,10,13,0.0,0.0,0.0,0.0,0
Choa Chu Kang (North-West),2022,10,14,0.2,0.2,0.2,0.2,0
Choa Chu Kang (North-West),2022,10,15,0.0,0.0,0.0,0.0,0
Choa Chu Kang (North-West),2022,10,16,45.6,13.8,17.8,23.4,1
Choa Chu Kang (North-West),2022,10,17,9.8,7.2,9.0,9.6,1
Choa Chu Kang (North-West),2022,10,18,0.0,0.0,0.0,0.0,0
Choa Chu Kang (North-West),2022,10,19,0.0,0.0,0.0,0.0,0
Choa Chu Kang (North-West),2022,10,20,0.0,0.0,0.0,0.0,0
Choa Chu Kang (North-West),2022,10,21,11.4,5.2,7.6,10.4,1
Choa Chu Kang (North-West),2022,10,22,2.8,1.2,1.8,2.2,0
Choa Chu Kang (North-West),2022,10,23,0.0,0.0,0.0,0.0,0
Choa Chu Kang (North-West),2022,10,24,0.4,0.2,0.4,0.4,0
Choa Chu Kang (North-West),2022,10,25,46.6,32.8,40.2,43.2,1
Choa Chu Kang (North-West),2022,10,26,6.8,1.8,3.0,5.0,0
Choa Chu Kang (North-West),2022,10,27,2.2,1.8,2.0,2.2,0
Choa Chu Kang (North-West),2022,10,28,2.0,0.6,1.0,1.0,0
Choa Chu Kang (North-West),2022,10,29,0.0,0.0,0.0,0.0,0
Choa Chu Kang (North-West),2022,10,30,49.8,30.0,36.4,49.6,1
Choa Chu Kang (North-West),2022,10,31,3.6,3.0,31.8,40.4,0
Choa Chu Kang (North-West),2022,11,1,0.4,0.2,0.2,0.2,0
Choa Chu Kang (North-West),2022,11,2,0.0,0.0,0.0,0.0,0
Choa Chu Kang (North-West),2022,11,3,0.4,0.2,0.2,0.2,0
Choa Chu Kang (North-West),2022,11,4,25.6,12.0,17.2,17.2,1
Choa Chu Kang (North-West),2022,11,5,21.4,14.8,23.2,25.0,1
Choa Chu Kang (North-West),2022,11,6,0.2,0.2,0.2,0.2,0
Choa Chu Kang (North-West),2022,11,7,9.0,4.4,6.0,7.4,1
Choa Chu Kang (North-West),2022,11,8,22.0,9.6,17.4,21.6,1
Choa Chu Kang (North-West),2022,11,9,0.2,0.2,0.2,0.2,0
Choa Chu Kang (North-West),2022,11,10,28.0,19.4,19.4,19.4,1
Choa Chu Kang (North-West),2022,11,11,4.8,2.6,2.6,2.8,0
Choa Chu Kang (North-West),2022,11,12,25.8,13.2,16.2,19.6,1
Choa Chu Kang (North-West),2022,11,13,8.4,4.0,5.6,5.8,1
Choa Chu Kang (North-West),2022,11,14,67.6,38.6,54.2,64.2,1
Choa Chu Kang (North-West),2022,11,15,5.6,4.4,5.0,5.4,1
Choa Chu Kang (North-West),2022,11,16,2.6,0.8,1.0,1.4,0
Choa Chu Kang (North-West),2022,11,17,1.2,1.0,1.0,1.2,0
Choa Chu Kang (North-West),2022,11,18,0.0,0.0,0.0,0.0,0
Choa Chu Kang (North-West),2022,11,19,8.0,1.8,2.8,4.4,0
Choa Chu Kang (North-West),2022,11,20,1.8,1.0,1.4,1.8,0
Choa Chu Kang (North-West),2022,11,21,1.0,0.6,1.0,1.0,0
Choa Chu Kang (North-West),2022,11,22,1.2,1.2,1.2,1.2,0
Choa Chu Kang (North-West),2022,11,23,3.4,1.6,2.0,3.2,0
Choa Chu Kang (North-West),2022,11,24,39.4,24.0,39.4,39.4,1
Choa Chu Kang (North-West),2022,11,25,7.2,14.0,37.0,44.8,1
Choa Chu Kang (North-West),2022,11,26,0.0,0.0,0.0,0.0,0
Choa Chu Kang (North-West),2022,11,27,4.8,4.2,4.2,4.2,1
Choa Chu Kang (North-West),2022,11,28,7.6,5.0,6.8,7.4,1
Choa Chu Kang (North-West),2022,11,29,38.6,29.2,38.4,38.6,1
Choa Chu Kang (North-West),2022,11,30,32.6,25.8,28.6,30.2,1
Choa Chu Kang (North-West),2022,12,1,9.4,3.6,4.8,7.6,0
Choa Chu Kang (North-West),2022,12,2,4.2,2.2,2.2,2.8,0
Choa Chu Kang (North-West),2022,12,3,2.2,1.0,1.8,2.0,0
Choa Chu Kang (North-West),2022,12,4,25.0,21.4,23.2,24.6,1
Choa Chu Kang (North-West),2022,12,5,20.2,16.6,17.4,17.4,1
Choa Chu Kang (North-West),2022,12,6,0.0,0.0,0.0,0.0,0
Choa Chu Kang (North-West),2022,12,7,10.0,9.6,9.8,9.8,1
Choa Chu Kang (North-West),2022,12,8,44.0,37.2,42.8,43.6,1
Choa Chu Kang (North-West),2022,12,9,7.2,5.4,6.2,6.2,1
Choa Chu Kang (North-West),2022,12,10,0.0,0.0,0.0,0.2,0
Choa Chu Kang (North-West),2022,12,11,31.6,8.2,14.6,24.4,1
Choa Chu Kang (North-West),2022,12,12,0.0,0.0,0.0,0.0,0
Choa Chu Kang (North-West),2022,12,13,3.0,0.8,1.2,1.6,0
Choa Chu Kang (North-West),2022,12,14,1.4,0.8,1.0,1.0,0
Choa Chu Kang (North-West),2022,12,15,2.6,0.6,0.6,1.2,0
Choa Chu Kang (North-West),2022,12,16,11.4,7.0,8.6,10.8,1
Choa Chu Kang (North-West),2022,12,17,31.6,29.8,31.4,31.6,1
Choa Chu Kang (North-West),2022,12,18,5.8,5.4,5.8,5.8,1
Choa Chu Kang (North-West),2022,12,19,0.0,0.0,0.0,0.0,0
Choa Chu Kang (North-West),2022,12,20,13.8,10.2,12.8,13.8,1
Choa Chu Kang (North-West),2022,12,21,0.2,0.2,0.2,0.2,0
Choa Chu Kang (North-West),2022,12,22,0.0,0.0,0.0,0.0,0
Choa Chu Kang (North-West),2022,12,23,16.4,9.0,9.2,9.2,1
Choa Chu Kang (North-West),2022,12,24,0.2,0.2,0.2,0.2,0
Choa Chu Kang (North-West),2022,12,25,0.8,0.6,0.6,0.6,0
Choa Chu Kang (North-West),2022,12,26,0.0,0.0,0.0,0.2,0
Choa Chu Kang (North-West),2022,12,27,4.2,3.4,4.0,4.0,0
Choa Chu Kang (North-West),2022,12,28,1.2,1.2,1.2,1.2,0
Choa Chu Kang (North-West),2022,12,29,2.4,2.2,2.2,2.4,0
Choa Chu Kang (North-West),2022,12,30,0.0,0.0,0.0,0.0,0
Choa Chu Kang (North-West),2022,12,31,1.2,1.0,1.2,1.2,0
Sembawang (North),2021,1,1,90.9,,,,0
Sembawang (North),2021,1,2,172.7,12.7,16.3,26.7,1
Sembawang (North),2021,1,3,2.6,0.8,1.2,2.0,0
Sembawang (North),2021,1,4,,0.0,0.0,0.0,0
Sembawang (North),2021,1,5,,,,,0
Sembawang (North),2021,1,6,,,,,0
Sembawang (North),2021,1,7,,,,,0
Sembawang (North),2021,1,8,,,,,0
Sembawang (North),2021,1,9,,,,,0
Sembawang (North),2021,1,10,,,,,0
Sembawang (North),2021,1,11,,,,,0
Sembawang (North),2021,1,12,,,,,0
Sembawang (North),2021,1,13,,,,,0
Sembawang (North),2021,1,14,,,,,0
Sembawang (North),2021,1,15,0.0,0.0,0.0,0.0,0
Sembawang (North),2021,1,16,0.0,0.0,0.0,0.0,0
Sembawang (North),2021,1,17,0.0,0.0,0.0,0.0,0
Sembawang (North),2021,1,18,0.0,0.0,0.0,0.0,0
Sembawang (North),2021,1,19,0.0,0.0,0.0,0.0,0
Sembawang (North),2021,1,20,0.0,0.0,0.0,0.0,0
Sembawang (North),2021,1,21,17.3,10.3,10.9,17.3,1
Sembawang (North),2021,1,22,2.0,1.8,1.8,2.0,0
Sembawang (North),2021,1,23,35.2,33.6,34.8,35.0,1
Sembawang (North),2021,1,24,0.0,0.0,0.0,0.0,0
Sembawang (North),2021,1,25,2.0,1.4,1.8,2.0,0
Sembawang (North),2021,1,26,0.0,0.0,0.0,0.0,0
Sembawang (North),2021,1,27,0.0,0.0,0.0,0.0,0
Sembawang (North),2021,1,28,1.0,0.8,1.0,1.0,0
Sembawang (North),2021,1,29,0.0,0.0,0.0,0.0,0
Sembawang (North),2021,1,30,0.0,0.0,0.0,0.0,0
Sembawang (North),2021,1,31,0.2,0.2,0.2,0.2,0
Sembawang (North),2021,2,1,0.0,0.0,0.0,0.0,0
Sembawang (North),2021,2,2,0.0,0.0,0.0,0.0,0
Sembawang (North),2021,2,3,0.0,0.0,0.0,0.0,0
Sembawang (North),2021,2,4,0.0,0.0,0.0,0.0,0
Sembawang (North),2021,2,5,0.0,0.0,0.0,0.0,0
Sembawang (North),2021,2,6,0.0,0.0,0.0,0.0,0
Sembawang (North),2021,2,7,0.0,0.0,0.0,0.0,0
Sembawang (North),2021,2,8,0.0,0.0,0.0,0.0,0
Sembawang (North),2021,2,9,0.0,0.0,0.0,0.0,0
Sembawang (North),2021,2,10,0.0,0.0,0.0,0.0,0
Sembawang (North),2021,2,11,3.0,3.0,3.0,3.0,0
Sembawang (North),2021,2,12,4.6,3.2,3.2,4.6,0
Sembawang (North),2021,2,13,0.2,0.2,0.2,0.2,0
Sembawang (North),2021,2,14,1.4,1.4,1.4,1.4,0
Sembawang (North),2021,2,15,0.0,0.0,0.0,0.0,0
Sembawang (North),2021,2,16,0.0,0.0,0.0,0.0,0
Sembawang (North),2021,2,17,0.0,0.0,0.0,0.0,0
Sembawang (North),2021,2,18,0.0,0.0,0.0,0.0,0
Sembawang (North),2021,2,19,0.0,0.0,0.0,0.0,0
Sembawang (North),2021,2,20,0.0,0.0,0.0,0.0,0
Sembawang (North),2021,2,21,0.0,0.0,0.0,0.0,0
Sembawang (North),2021,2,22,0.0,0.0,0.0,0.0,0
Sembawang (North),2021,2,23,0.0,0.0,0.0,0.0,0
Sembawang (North),2021,2,24,2.0,1.0,2.0,2.0,0
Sembawang (North),2021,2,25,1.4,1.4,1.4,1.4,0
Sembawang (North),2021,2,26,0.0,0.0,0.0,0.0,0
Sembawang (North),2021,2,27,0.0,0.0,0.0,0.0,0
Sembawang (North),2021,2,28,0.0,0.0,0.0,0.0,0
Sembawang (North),2021,3,1,0.0,0.0,0.0,0.0,0
Sembawang (North),2021,3,2,0.0,0.0,0.0,0.0,0
Sembawang (North),2021,3,3,0.0,0.0,0.0,0.0,0
Sembawang (North),2021,3,4,0.0,0.0,0.0,0.0,0
Sembawang (North),2021,3,5,0.0,0.0,0.0,0.0,0
Sembawang (North),2021,3,6,1.0,1.0,1.0,1.0,0
Sembawang (North),2021,3,7,38.5,15.3,26.1,32.2,1
Sembawang (North),2021,3,8,0.0,0.0,0.0,0.0,0
Sembawang (North),2021,3,9,0.0,0.0,0.0,0.0,0
Sembawang (North),2021,3,10,0.0,0.0,0.0,0.0,0
Sembawang (North),2021,3,11,0.0,0.0,0.0,0.0,0
Sembawang (North),2021,3,12,22.1,10.0,13.9,13.9,1
Sembawang (North),2021,3,13,37.3,25.1,30.8,32.4,1
Sembawang (North),2021,3,14,0.0,0.0,0.0,0.0,0
Sembawang (North),2021,3,15,14.5,12.5,13.1,14.5,1
Sembawang (North),2021,3,16,3.4,3.4,3.4,3.4,0
Sembawang (North),2021,3,17,33.0,20.9,31.0,33.0,1
Sembawang (North),2021,3,18,41.2,31.8,38.0,41.2,1
Sembawang (North),2021,3,19,14.7,13.7,14.7,14.7,1
Sembawang (North),2021,3,20,9.2,4.4,7.8,9.2,1
Sembawang (North),2021,3,21,0.0,0.0,0.0,0.0,0
Sembawang (North),2021,3,22,0.6,0.6,0.6,0.6,0
Sembawang (North),2021,3,23,1.0,0.4,0.6,0.8,0
Sembawang (North),2021,3,24,7.8,2.6,2.8,3.2,0
Sembawang (North),2021,3,25,0.2,0.2,0.2,0.2,0
Sembawang (North),2021,3,26,0.0,0.0,0.0,0.0,0
Sembawang (North),2021,3,27,3.6,1.6,2.0,3.4,0
Sembawang (North),2021,3,28,0.0,0.0,0.0,0.0,0
Sembawang (North),2021,3,29,21.1,6.8,11.1,17.9,1
Sembawang (North),2021,3,30,0.0,0.0,0.0,0.0,0
Sembawang (North),2021,3,31,2.6,1.2,2.0,2.6,0
Sembawang (North),2021,4,1,0.0,0.0,0.0,0.0,0
Sembawang (North),2021,4,2,45.4,32.4,39.6,42.8,1
Sembawang (North),2021,4,3,4.4,3.8,4.2,4.4,0
Sembawang (North),2021,4,4,10.8,5.2,6.2,6.2,1
Sembawang (North),2021,4,5,43.2,38.0,41.0,42.0,1
Sembawang (North),2021,4,6,32.2,24.7,32.0,32.2,1
Sembawang (North),2021,4,7,0.0,0.0,0.0,0.0,0
Sembawang (North),2021,4,8,2.0,1.2,1.2,1.8,0
Sembawang (North),2021,4,9,17.3,17.3,17.3,17.3,1
Sembawang (North),2021,4,10,0.0,0.0,0.0,0.0,0
Sembawang (North),2021,4,11,0.0,0.0,0.0,0.0,0
Sembawang (North),2021,4,12,2.4,2.4,2.4,2.4,0
Sembawang (North),2021,4,13,6.2,6.0,6.2,6.2,1
Sembawang (North),2021,4,14,0.0,0.0,0.0,0.0,0
Sembawang (North),2021,4,15,19.9,11.1,14.1,15.9,1
Sembawang (North),2021,4,16,0.0,0.0,0.0,0.0,0
Sembawang (North),2021,4,17,77.5,39.6,47.6,49.9,1
Sembawang (North),2021,4,18,11.2,7.8,10.3,10.9,1
Sembawang (North),2021,4,19,7.2,7.2,7.2,7.2,1
Sembawang (North),2021,4,20,0.0,0.0,0.0,0.0,0
Sembawang (North),2021,4,21,0.0,0.0,0.0,0.0,0
Sembawang (North),2021,4,22,31.7,22.7,28.3,29.7,1
Sembawang (North),2021,4,23,0.0,0.0,0.0,0.0,0
Sembawang (North),2021,4,24,7.8,3.4,5.4,6.8,0
Sembawang (North),2021,4,25,0.0,0.0,0.0,0.0,0
Sembawang (North),2021,4,26,8.6,5.4,5.6,6.2,1
Sembawang (North),2021,4,27,0.0,0.0,0.0,0.0,0
Sembawang (North),2021,4,28,0.0,0.0,0.0,0.0,0
Sembawang (North),2021,4,29,32.6,23.9,31.8,32.6,1
Sembawang (North),2021,4,30,6.8,5.0,6.8,6.8,1
Sembawang (North),2021,5,1,3.2,3.0,3.0,3.2,0
Sembawang (North),2021,5,2,0.0,0.0,0.2,0.2,0
Sembawang (North),2021,5,3,0.0,0.0,0.0,0.0,0
Sembawang (North),2021,5,4,0.0,0.0,0.0,0.0,0
Sembawang (North),2021,5,5,14.5,11.3,13.1,13.5,1
Sembawang (North),2021,5,6,7.8,3.6,4.0,6.6,0
Sembawang (North),2021,5,7,15.5,15.1,15.3,15.5,1
Sembawang (North),2021,5,8,1.6,0.8,1.0,1.2,0
Sembawang (North),2021,5,9,23.5,22.9,22.9,22.9,1
Sembawang (North),2021,5,10,0.0,0.0,0.0,0.0,0
Sembawang (North),2021,5,11,0.0,0.0,0.0,0.0,0
Sembawang (North),2021,5,12,25.7,19.1,24.1,24.5,1
Sembawang (North),2021,5,13,27.5,20.9,27.1,27.5,1
Sembawang (North),2021,5,14,0.8,0.8,0.8,0.8,0
Sembawang (North),2021,5,15,0.0,0.0,0.0,0.0,0
Sembawang (North),2021,5,16,0.0,0.0,0.0,0.0,0
Sembawang (North),2021,5,17,3.8,2.4,2.4,2.4,0
Sembawang (North),2021,5,18,21.1,10.7,11.1,11.5,1
Sembawang (North),2021,5,19,0.0,0.0,0.0,0.0,0
Sembawang (North),2021,5,20,0.0,0.0,0.0,0.0,0
Sembawang (North),2021,5,21,47.4,30.2,40.0,47.0,1
Sembawang (North),2021,5,22,0.0,0.0,0.0,0.0,0
Sembawang (North),2021,5,23,0.0,0.0,0.0,0.0,0
Sembawang (North),2021,5,24,0.2,0.2,0.2,0.2,0
Sembawang (North),2021,5,25,0.0,0.0,0.2,0.2,0
Sembawang (North),2021,5,26,0.0,0.0,0.0,0.0,0
Sembawang (North),2021,5,27,20.7,19.3,20.7,20.7,1
